id,region,resp,__time__
PFIWNDB5P2FKC  ,1952,"infoList:<PlanID:1 HeroUidList:""FHNDB924GWW"" HeroUidList:""FHND70AIVMC"" HeroUidList:""FHND8TISX6C"" HeroUidList:""FHND7EBU9EC"" HeroUidList:""FHNDB7NPCRF"" > isInit:false ",1743625084
PF7GNDZHKNQRC  ,2233,"infoList:<PlanID:1 HeroUidList:""FHNDZHKHBZC"" HeroUidList:""FHNDZEXITZC"" HeroUidList:""FHND9MSYVRN"" HeroUidList:""FHND8MUVWLF"" HeroUidList:""FHND9MS8DMC"" > infoList:<PlanID:4 HeroUidList:""FHND8MX7NPC"" HeroUidList:""FHNDZE30LJF"" HeroUidList:""FHND9MUW9QC"" HeroUidList:""FHND9MITY4C"" HeroUidList:""FHND9USMLAC"" heroList:<HeroUid:""FHND8MX7NPC"" HeroID:25 Star:6 Grade:0 Level:1 Seat:1 Force:4333750 Attributes:<Type:121 Value:0.006 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:116 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:2.1899243028655997e+06 > Attributes:<Type:0 Value:267978.28540699993 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:101 Value:0.0108 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:124 Value:0.06 > CreateTime:1740408266 AltarCellID:4 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDZE30LJF"" HeroID:22 Star:5 Grade:0 Level:1 Seat:2 Force:4048380 Attributes:<Type:124 Value:0 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:101 Value:0.0108 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:253790.26097067495 > Attributes:<Type:1 Value:2.0180580420181998e+06 > Attributes:<Type:116 Value:0.01 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:117 Value:0.02 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:100 Value:0 > CreateTime:1740258705 AltarCellID:1 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHND9MUW9QC"" HeroID:10 Star:5 Grade:0 Level:1 Seat:3 Force:4016827 Attributes:<Type:0 Value:248686.701472275 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:134 Value:0.02 > Attributes:<Type:115 Value:0.03 > Attributes:<Typ",1743610971
PF33NDAMIX73C  ,1814,"infoList:<PlanID:3 HeroUidList:""FHNDEBLPDKC"" HeroUidList:""FHNDVLSU1HC"" HeroUidList:""FHNDZ0F8NPC"" HeroUidList:""FHNDE6US1VC"" HeroUidList:""FHNDEPTY4TC"" heroList:<HeroUid:""FHNDEBLPDKC"" HeroID:34 Star:8 Grade:34 Level:1650 Seat:1 Force:136127214 Attributes:<Type:128 Value:0.01 > Attributes:<Type:123 Value:0.04 > Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:119 Value:0.03 > Attributes:<Type:122 Value:0.05 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:104 Value:0.065 > Attributes:<Type:0 Value:8.247112999589999e+06 > Attributes:<Type:101 Value:0.0372 > Attributes:<Type:117 Value:0.05 > Attributes:<Type:103 Value:0.041999999999999996 > Attributes:<Type:1 Value:7.015031085744001e+07 > Attributes:<Type:115 Value:0.05 > Attributes:<Type:105 Value:0.041999999999999996 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:132 Value:0.03 > Attributes:<Type:131 Value:0.05 > Attributes:<Type:113 Value:0.05 > Attributes:<Type:133 Value:0.05 > Attributes:<Type:130 Value:0.05 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:116 Value:0.07 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:121 Value:0.036 > Attributes:<Type:120 Value:0.066 > CreateTime:1743156939 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVLSU1HC"" HeroID:16 Star:8 Grade:34 Level:1650 Seat:2 Force:54102115 Attributes:<Type:1 Value:2.7709350134455003e+07 > Attributes:<Type:117 Value:0.05 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:131 Value:0.05 > Attributes:<Type:105 Value:0.041999999999999996 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:132 Value:0.03 > Attributes:<Type:113 Value:0.05 > Attributes:<Type:133 Value:0.05 > Attributes:<Type:122 Value:0.05 > Attributes:<Type:121 Value:0.036 > Attributes:<Type:123 Value:0.04 > Attributes:<Type:104 Value:0.065 > Attributes:<Type:116 Value:0.07 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:115 Value:0.05 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 ",1743637280
GTFNDXHQ4VAC  ,529,"infoList:<PlanID:14 HeroUidList:""FHNDXHEFNPC"" HeroUidList:""FHND21BK89F"" HeroUidList:""FHNDXAW2Z5F"" HeroUidList:""FHND2B9D8MF"" HeroUidList:""FHND2F21HOC"" > isInit:false ",1743637335
PFONND9JIFH6C  ,2563,"infoList:<PlanID:1 HeroUidList:""FHNDEUC5MHC"" HeroUidList:""FHND9H9JIFC"" HeroUidList:""FHND9V6LLIC"" HeroUidList:""FHNDEDX0NPC"" HeroUidList:""FHND9BI37ZC"" > isInit:false ",1743611215
PFONND9JIFH6C  ,2563,"infoList:<PlanID:1 HeroUidList:""FHND9J5VMKC"" HeroUidList:""FHND9H9JIFC"" HeroUidList:""FHND9V6LLIC"" HeroUidList:""FHNDEDX0NPC"" HeroUidList:""FHND9YSW6HC"" > isInit:false ",1743611215
PGGXNDLF7PXPC  ,2674,"infoList:<PlanID:5 HeroUidList:""FHNDLF7T7XC"" HeroUidList:""FHNDLDWRFIG"" HeroUidList:""FHNDL28MKGC"" HeroUidList:""FHNDLGDE6RG"" HeroUidList:""FHNDLFYDNPC"" heroList:<HeroUid:""FHNDLF7T7XC"" HeroID:5 Star:8 Grade:6 Level:250 Seat:1 Force:232886 Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:14827.932880000002 > Attributes:<Type:1 Value:114263.08056000002 > Attributes:<Type:124 Value:0.18 > CreateTime:1743354923 AltarCellID:0 Skin:501 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDLDWRFIG"" HeroID:32 Star:7 Grade:5 Level:230 Seat:2 Force:190824 Attributes:<Type:124 Value:0.12 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:12193.049731000001 > Attributes:<Type:1 Value:93280.39929999999 > CreateTime:1743397333 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDL28MKGC"" HeroID:3 Star:6 Grade:6 Level:250 Seat:3 Force:205115 Attributes:<Type:118 Value:0 > Attributes:<Type:1 Value:99730.79172 > Attributes:<Type:124 Value:0.06 > Attributes:<Type:0 Value:13173.111321999999 > Attributes:<Type:100 Value:0 > CreateTime:1743524166 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDLGDE6RG"" HeroID:24 Star:7 Grade:5 Level:230 Seat:4 Force:189582 Attributes:<Type:0 Value:12112.1448665 > Attributes:<Type:1 Value:92685.11302399999 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > CreateTime:1743361687 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDLFYDNPC"" HeroID:13 Star:8 Grade:5 Level:230 Seat:5 Force:220935 Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0.18 > Attributes:<Type:0 Value:14102.157019999999 > Attributes:<Type:1 Value:108118.46432 > CreateTime:1743355240 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > artifactSkills:<HeroUid:""FHNDLF7T7XC"" > artifactSkills:<HeroUid:""FHNDLDWRFIG"" > artifactSkills:<HeroUid:""FHNDL28MKGC"" > artifactSkills:<HeroUid:""FHNDLGDE6RG"" > artifactSkills:<HeroUid:""FHNDLFYDNPC"" > WallSkillList:0 WallSkillList",1743611908
PFVRNDQB1WOQC  ,2424,"infoList:<PlanID:1 HeroUidList:""FHNDVK4M6RF"" HeroUidList:""FHNDEOUGP7C"" HeroUidList:""FHND9UL4US0"" HeroUidList:""FHNDVC8XSUC"" HeroUidList:""FHNDV7EKNPC"" > infoList:<PlanID:5 HeroUidList:""FHNDVK4M6RF"" HeroUidList:""FHNDVC8XSUC"" HeroUidList:""FHNDEOUGP7C"" HeroUidList:""FHNDV7EKNPC"" HeroUidList:""FHND9UL4US0"" heroList:<HeroUid:""FHNDVK4M6RF"" HeroID:33 Star:9 Grade:29 Level:1400 Seat:1 Force:25967164 Attributes:<Type:133 Value:0.03 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:132 Value:0.03 > Attributes:<Type:119 Value:0.03 > Attributes:<Type:101 Value:0.03 > Attributes:<Type:131 Value:0.03 > Attributes:<Type:0 Value:1.65239421419297e+06 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:104 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:117 Value:0.03 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:1 Value:1.2748010322646558e+07 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:130 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:14 Value:0 > CreateTime:1741889341 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDVC8XSUC"" HeroID:20 Star:9 Grade:21 Level:1000 Seat:2 Force:18749462 Attributes:<Type:1 Value:9.271907716712e+06 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:104 Value:0.01 > Attributes:<Type:119 Value:0.03 > Attributes:<Type:118 Value:0 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:113 Value:0.03 > Attributes:<Type:133 Value:0.03 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:0 Value:1.1846943971352002e+06 > Attributes:<Type:124 Value:0.24 > Attributes:<Type:117 Value:0.03 > Attributes:<Type:131 Value:0.03 > Attributes:<Type:130 Value:0.03 > Attributes:<Type:100 Value:0 > Attributes:<Type:132 Value:0.03 > Attributes:<Type:101 Value:0.03 > Attributes:<Type:114 Value:0.03 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:14 Value:0 > CreateTime:1741525472 AltarCellID:0 S",1743611913
F3NPOOQXSRC  ,1,"infoList:<PlanID:15 HeroUidList:""FHNDFD2UJQF"" HeroUidList:""FHNDFDRUR6D"" HeroUidList:""FHNDM2YE89C"" HeroUidList:""FHNDN8CCBJC"" HeroUidList:""FHNDPU7EG0C"" WallSkillList:6000 WallSkillList:6010 WallSkillList:6001 > infoList:<PlanID:18 HeroUidList:""FHNDBMNUS2C"" HeroUidList:""FHNDFDRUR6D"" HeroUidList:""FHNDV40JNPC"" HeroUidList:""FHNDN8CCBJC"" HeroUidList:""FHNDPU7EG0C"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:11 HeroUidList:""FHNDCDUATHF"" HeroUidList:""FHNDDUVZ3ZF"" HeroUidList:""FHNDCCJEDJG"" HeroUidList:""FHNDRY4WWRC"" HeroUidList:""FHND18MKULC"" heroList:<HeroUid:""FHNDCDUATHF"" HeroID:29 Star:13 Grade:0 Level:1 Seat:1 Force:7402319472 Attributes:<Type:0 Value:4.8592461845065457e+08 > Attributes:<Type:116 Value:0.04 > Attributes:<Type:120 Value:0.048 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:202 Value:0.032 > Attributes:<Type:14 Value:0 > Attributes:<Type:119 Value:0.012 > Attributes:<Type:1 Value:3.5149225249799924e+09 > Attributes:<Type:124 Value:0.52 > Attributes:<Type:105 Value:0.048 > Attributes:<Type:110 Value:0.012 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:133 Value:0.036 > Attributes:<Type:134 Value:0.048 > Attributes:<Type:100 Value:0 > Attributes:<Type:206 Value:0.02 > Attributes:<Type:121 Value:0.0072 > Attributes:<Type:115 Value:0.044 > Attributes:<Type:132 Value:0.024 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:114 Value:0.05 > Attributes:<Type:102 Value:0.036 > Attributes:<Type:205 Value:0.15 > Attributes:<Type:117 Value:0.052 > Attributes:<Type:128 Value:0.014 > Attributes:<Type:103 Value:0.012 > Attributes:<Type:113 Value:0.052000000000000005 > Attributes:<Type:203 Value:0.015 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:122 Value:0.018 > Attributes:<Type:204 Value:0.015 > Attributes:<Type:101 Value:0.012 > Attributes:<Type:118 Value:0 > Attributes:<Type:104 Value:0.036000000000000004 > CreateTime:1722842259 AltarCellID:7 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDDUVZ3ZF"" HeroID:36 Star:9 Grade:0 Level:1 Seat:2 ",1743624976
PFR9ND6YCIJCC  ,1759,"infoList:<PlanID:1 HeroUidList:""FHNDEKSRNPC"" HeroUidList:""FHNDBUEMB3C"" HeroUidList:""FHND7RMVFIC"" HeroUidList:""FHNDZY16BGC"" HeroUidList:""FHND68O0HDC"" > infoList:<PlanID:5 HeroUidList:""FHNDEKSRNPC"" HeroUidList:""FHNDBUEMB3C"" HeroUidList:""FHND7RMVFIC"" HeroUidList:""FHND68O0HDC"" HeroUidList:""FHND6QE7ZHC"" heroList:<HeroUid:""FHNDEKSRNPC"" HeroID:81 Star:5 Grade:54 Level:2650 Seat:1 Force:394638819 Attributes:<Type:130 Value:0.024 > Attributes:<Type:100 Value:0.05 > Attributes:<Type:115 Value:0.083 > Attributes:<Type:119 Value:0.0072 > Attributes:<Type:118 Value:0.05 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:113 Value:0.079 > Attributes:<Type:131 Value:0.024 > Attributes:<Type:123 Value:0.023 > Attributes:<Type:134 Value:0.055 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:104 Value:0.015 > Attributes:<Type:101 Value:0.012 > Attributes:<Type:105 Value:0.02 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:116 Value:0.04 > Attributes:<Type:103 Value:0.036 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:114 Value:0.066 > Attributes:<Type:128 Value:0.01 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:117 Value:0.059 > Attributes:<Type:122 Value:0.023 > Attributes:<Type:124 Value:0 > Attributes:<Type:1 Value:2.009654759450188e+08 > Attributes:<Type:133 Value:0.085 > Attributes:<Type:202 Value:0.032 > Attributes:<Type:120 Value:0.054 > Attributes:<Type:127 Value:0.048 > Attributes:<Type:0 Value:2.4209165429080777e+07 > Attributes:<Type:203 Value:0.032 > CreateTime:1743096870 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDBUEMB3C"" HeroID:34 Star:12 Grade:54 Level:2662 Seat:2 Force:772600007 Attributes:<Type:113 Value:0.079 > Attributes:<Type:101 Value:0.012 > Attributes:<Type:116 Value:0.04 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:104 Value:0.015 > Attributes:<Type:133 Value:0.085 > Attributes:<Type:132 Value:0.02 > Attributes:<Type:118 Value:0.05 > Attributes:<Type:204 Value:0.01 > Attributes:<Type:127 Value:0.048 > Attributes:<Type:114 Value:0.066 > Attributes:<Type:1",1743611683
PF2ZND64G9LQC  ,1717,"infoList:<PlanID:1 HeroUidList:""FHND6LULNPC"" HeroUidList:""FHND73GAGYC"" HeroUidList:""FHNDQIOYV9C"" HeroUidList:""FHND9RGWE7C"" HeroUidList:""FHNDYPXV19C"" > isInit:false ",1743611396
PGCINDE0MTDEC  ,2610,"infoList:<PlanID:2 HeroUidList:""FHNDLMNAFDC"" HeroUidList:""FHNDEB0F86C"" HeroUidList:""FHNDE0SBEWG"" HeroUidList:""FHNDLPRCNPC"" HeroUidList:""FHNDE0NW6HF"" heroList:<HeroUid:""FHNDLMNAFDC"" HeroID:34 Star:5 Grade:14 Level:650 Seat:0 Force:2587918 Attributes:<Type:1 Value:1.2059908908000002e+06 > Attributes:<Type:124 Value:0 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:172740.9261942 > CreateTime:1743430147 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDEB0F86C"" HeroID:16 Star:7 Grade:13 Level:610 Seat:1 Force:2543284 Attributes:<Type:124 Value:0.12 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:169896.709224 > Attributes:<Type:1 Value:1.18411096842e+06 > CreateTime:1743143391 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDE0SBEWG"" HeroID:13 Star:7 Grade:13 Level:610 Seat:2 Force:2513893 Attributes:<Type:113 Value:0.01 > Attributes:<Type:118 Value:0 > Attributes:<Type:100 Value:0 > Attributes:<Type:0 Value:168345.699796 > Attributes:<Type:1 Value:1.16712815802e+06 > Attributes:<Type:124 Value:0.12 > CreateTime:1742811513 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDLPRCNPC"" HeroID:35 Star:5 Grade:13 Level:610 Seat:3 Force:2224642 Attributes:<Type:118 Value:0 > Attributes:<Type:0 Value:147731.05004839998 > Attributes:<Type:1 Value:1.042794478108e+06 > Attributes:<Type:124 Value:0 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:100 Value:0 > CreateTime:1743381783 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDE0NW6HF"" HeroID:12 Star:7 Grade:13 Level:600 Seat:4 Force:2360265 Attributes:<Type:1 Value:1.09411502036e+06 > Attributes:<Type:113 Value:0.01 > Attributes:<Type:100 Value:0 > Attributes:<Type:118 Value:0 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:0 Value:158268.7915515 > CreateTime:1742808503 AltarCellID:0 Skin:0 SubStar:0 Awake:0 > artifactSkills:<HeroUid:""FHNDLMNAFDC"" ArtifactSkills",1743611402
GK3ND33GH4MC  ,805,"infoList:<PlanID:14 HeroUidList:""FHNDB7QQZVFC"" HeroUidList:""FHNDAFNFIED"" HeroUidList:""FHNDQ3F2ZNF"" HeroUidList:""FHNDVSRXNPC"" HeroUidList:""FHND8UV1SIC"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:20 HeroUidList:""FHND5U1R0KW"" HeroUidList:""FHND33JD61C"" HeroUidList:""FHNDJKG048C"" HeroUidList:""FHNDI2LK1DC"" HeroUidList:""FHNDQ3F2ZNF"" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:7 HeroUidList:""FHNDUFR8DZC"" HeroUidList:""FHNDZ1PXCNC"" HeroUidList:""FHNDIUY7S5C"" HeroUidList:""FHNDTM4H7HC"" HeroUidList:""FHND62AZ1OC"" WallSkillList:6010 WallSkillList:6001 WallSkillList:6000 > infoList:<PlanID:13 HeroUidList:""FHNDUFR8DZC"" HeroUidList:""FHND5SYZ2QC"" HeroUidList:""FHND5U1R0KW"" HeroUidList:""FHNDJKG048C"" HeroUidList:""FHND5372RBC"" WallSkillList:6021 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:17 HeroUidList:""FHND33JD61C"" HeroUidList:""FHNDI2LK1DC"" HeroUidList:""FHNDJS9ELFY"" HeroUidList:""FHNDZM1VJ82"" HeroUidList:""FHNDAYT91LG"" WallSkillList:6021 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:18 HeroUidList:"""" WallSkillList:0 WallSkillList:0 WallSkillList:0 > infoList:<PlanID:3 HeroUidList:""FHND33JD61C"" HeroUidList:""FHNDIUY7S5C"" HeroUidList:""FHNDTM4H7HC"" HeroUidList:""FHNDUFR8DZC"" HeroUidList:""FHNDZ1PXCNC"" heroList:<HeroUid:""FHND33JD61C"" HeroID:16 Star:12 Grade:0 Level:1 Seat:1 Force:6214554551 Attributes:<Type:121 Value:0.0408 > Attributes:<Type:104 Value:0.193 > Attributes:<Type:116 Value:0.254 > Attributes:<Type:204 Value:0.04 > Attributes:<Type:206 Value:0.015 > Attributes:<Type:119 Value:0.0908 > Attributes:<Type:133 Value:0.187 > Attributes:<Type:123 Value:0.10300000000000001 > Attributes:<Type:120 Value:0.054 > Attributes:<Type:101 Value:0.0908 > Attributes:<Type:110 Value:0.028 > Attributes:<Type:203 Value:0.032 > Attributes:<Type:115 Value:0.224 > Attributes:<Type:1 Value:3.1080213290706453e+09 > Attributes:<Type:207 Value:0.15 > Attributes:<Type:122 Value:0.108 > Attributes:<Type:202 Value:0.049 > Attributes:<Type:134 Value:0.171 > Attributes:<Type:118 Value:0.1 > Attributes:<Type",1743637184
GTFNDXHQ4VAC  ,529,"infoList:<PlanID:14 HeroUidList:""FHNDXHEFNPC"" HeroUidList:""FHND21BK89F"" HeroUidList:""FHNDXAW2Z5F"" HeroUidList:""FHND2B9D8MF"" HeroUidList:""FHND2F21HOC"" > isInit:false ",1743637251
PF2ZND64G9LQC  ,1717,"infoList:<PlanID:8 HeroUidList:""FHND6YNBJWC"" HeroUidList:""FHND64P24DC"" HeroUidList:""FHNDYPXV19C"" HeroUidList:""FHND76QLR3C"" HeroUidList:""FHND6LULNPC"" WallSkillList:6000 WallSkillList:6001 WallSkillList:6010 > infoList:<PlanID:11 HeroUidList:""FHND6I945XG"" HeroUidList:""FHNDADFGZEC"" HeroUidList:""FHND64D6Q5C"" HeroUidList:""FHNDAYRZDVC"" HeroUidList:""FHND76QKXKC"" heroList:<HeroUid:""FHND6I945XG"" HeroID:22 Star:7 Grade:0 Level:1 Seat:1 Force:315860761 Attributes:<Type:118 Value:0 > Attributes:<Type:133 Value:0.1 > Attributes:<Type:122 Value:0.04 > Attributes:<Type:203 Value:0.066 > Attributes:<Type:127 Value:0.024 > Attributes:<Type:105 Value:0.085 > Attributes:<Type:117 Value:0.186 > Attributes:<Type:0 Value:2.0037437216041923e+07 > Attributes:<Type:102 Value:0.084 > Attributes:<Type:100 Value:0 > Attributes:<Type:115 Value:0.11599999999999999 > Attributes:<Type:120 Value:0.072 > Attributes:<Type:130 Value:0.1 > Attributes:<Type:205 Value:0.05 > Attributes:<Type:131 Value:0.10400000000000001 > Attributes:<Type:103 Value:0.092 > Attributes:<Type:1 Value:1.555612641951426e+08 > Attributes:<Type:134 Value:0.1 > Attributes:<Type:101 Value:0.0456 > Attributes:<Type:116 Value:0.15 > Attributes:<Type:114 Value:0.10400000000000001 > Attributes:<Type:204 Value:0.03 > Attributes:<Type:14 Value:0 > Attributes:<Type:119 Value:0.039599999999999996 > Attributes:<Type:128 Value:0.012 > Attributes:<Type:104 Value:0.095 > Attributes:<Type:207 Value:0.05 > Attributes:<Type:202 Value:0.032 > Attributes:<Type:121 Value:0.0372 > Attributes:<Type:132 Value:0.1 > Attributes:<Type:113 Value:0.11599999999999999 > Attributes:<Type:124 Value:0.12 > Attributes:<Type:123 Value:0.04 > CreateTime:1736992002 AltarCellID:10 Skin:0 SubStar:0 Awake:0 > heroList:<HeroUid:""FHNDADFGZEC"" HeroID:16 Star:6 Grade:0 Level:1 Seat:2 Force:302375421 Attributes:<Type:133 Value:0.1 > Attributes:<Type:128 Value:0.012 > Attributes:<Type:134 Value:0.1 > Attributes:<Type:102 Value:0.084 > Attributes:<Type:1 Value:1.482657158446508e+08 > Attributes:<Type:105 Value:0.085 > A",1743611199
PFVCNDQJGH4DC  ,2411,"infoList:<PlanID:5 HeroUidList:""FHNDQYRQD5G"" HeroUidList:""FHNDQ5148TG"" HeroUidList:""FHNDVUXGNPC"" HeroUidList:""FHND9DO35YC"" HeroUidList:""FHND9N3KBBF3"" heroList:<HeroUid:""FHNDQYRQD5G"" HeroID:34 Star:14 Grade:71 Level:3516 Seat:1 Force:1182789684 Attributes:<Type:113 Value:0.05 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:123 Value:0.01 > Attributes:<Type:114 Value:0.054 > Attributes:<Type:202 Value:0.015 > Attributes:<Type:124 Value:0.6 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:117 Value:0.05 > Attributes:<Type:203 Value:0.032 > Attributes:<Type:100 Value:0.1 > Attributes:<Type:145 Value:0.05 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:119 Value:0.006 > Attributes:<Type:116 Value:0.03 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:1 Value:5.149364938468248e+08 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:133 Value:0.05 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:118 Value:0.2 > Attributes:<Type:0 Value:8.348164634883128e+07 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:132 Value:0.024 > Attributes:<Type:115 Value:0.03 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:102 Value:0.03 > CreateTime:1741366631 AltarCellID:0 Skin:3401 SubStar:2 Awake:0 > heroList:<HeroUid:""FHNDQ5148TG"" HeroID:16 Star:12 Grade:71 Level:3516 Seat:2 Force:847832627 Attributes:<Type:203 Value:0.032 > Attributes:<Type:134 Value:0.03 > Attributes:<Type:0 Value:5.8018950102933586e+07 > Attributes:<Type:1 Value:3.83681006615526e+08 > Attributes:<Type:14 Value:0.02 > Attributes:<Type:105 Value:0.01 > Attributes:<Type:100 Value:0.1 > Attributes:<Type:113 Value:0.05 > Attributes:<Type:130 Value:0.02 > Attributes:<Type:118 Value:0.2 > Attributes:<Type:102 Value:0.03 > Attributes:<Type:122 Value:0.01 > Attributes:<Type:101 Value:0.006 > Attributes:<Type:103 Value:0.03 > Attributes:<Type:121 Value:0.006 > Attributes:<Type:132 Value:0.024 > Attributes:<Type:114 Value:0.054 > Attributes:<Type:131 Value:0.02 > Attributes:<Type:123 Value:0.01 > Attributes:<Type",1743611893
